FlightId,Ordinal,Latitude,Longitude,Altitude,Airspeed
308727351,1,47.069175258864476,-119.96617080306692,32000,600
308727351,2,47.44999999888365,-122.3120000040642,17990,250
308727352,1,47.23436512384319,-119.91889329335174,32000,600
308727352,2,47.44999999888365,-122.3120000040642,17990,250
308727363,1,37.93116693284797,-120.21790182787899,32000,600
308727363,2,37.61900000089754,-122.37499999656609,17990,250
308727369,1,39.20332495660993,-113.64805221870165,32000,600
308727369,2,38.051020262637316,-120.25009678227593,32000,600
308727369,3,37.61900000089754,-122.37499999656609,17990,250
308727372,1,37.96339867539089,-120.22544989664567,32000,600
308727372,2,37.61900000089754,-122.37499999656609,17990,250
308727373,1,39.1979512093624,-113.64799638859682,32000,600
308727373,2,38.049751474976105,-120.24969609791478,32000,600
308727373,3,37.61900000089754,-122.37499999656609,17990,250
308727374,1,37.735373541906256,-120.18898774847662,32000,600
308727374,2,37.61900000089754,-122.37499999656609,17990,250
308727388,1,37.85170711163163,-119.82816975542872,32000,600
308727388,2,37.36299999862973,-121.92900000470712,17990,250
308727400,1,39.50338961120259,-119.63002153155767,32000,600
308727400,2,38.69499999934291,-121.59100000589288,17990,250
308727408,1,34.0503372278854,-116.07486592010576,32000,600
308727408,2,33.67599999900182,-117.86800000449523,17990,250
308727453,1,36.198000000436004,-95.88800000001913,17990,250
308728870,1,33.46304718703732,-81.08880087344778,32000,600
308728870,2,35.21399999937291,-80.9489999991572,17990,250
308728890,1,39.01747194461382,-74.5107426879855,32000,600
308728890,2,40.63999999983086,-73.77900000516661,17990,250
308728896,1,39.10311991914471,-73.37944084428005,32000,600
308728896,2,40.776999997825136,-73.87300000056229,17990,250
308728902,1,38.437379639207876,-75.30337275588346,32000,600
308728902,2,39.871999999324736,-75.24100000007792,17990,250
308729014,1,36.45277188059792,-107.8748862107679,32000,600
308729014,2,35.03999999969668,-106.60900000046095,17990,250
308729022,1,34.59805306601179,-86.20318609997844,32000,600
308729022,2,33.637000000105914,-84.42800000054888,17990,250
308729031,1,42.7691360503403,-73.23565341108878,32000,600
308729031,2,42.36300000383182,-71.0059999900289,17990,250
308729037,1,39.48168235961468,-79.10614781699502,32000,600
308729037,2,38.85200000056298,-77.0379999992274,17990,250
308729039,1,40.63277548064382,-106.67810208924072,32000,600
308729039,2,39.8620000003618,-104.6730000003783,17990,250
308729044,1,40.55044829333293,-106.72814733805743,32000,600
308729044,2,39.8620000003618,-104.6730000003783,17990,250
308729062,1,41.084759594060266,-76.36782916132131,32000,600
308729062,2,40.69299999267889,-74.1690000014749,17990,250
308729074,1,39.64097123019715,-79.49586114128476,32000,600
308729074,2,38.94700000063002,-77.45999999891797,17990,250
308729076,1,31.28347554308517,-96.73823076956194,32000,600
308729076,2,29.984000000172546,-95.34100000009067,17990,250
308729080,1,41.312439790875146,-75.85717838276383,32000,600
308729080,2,40.63999999983086,-73.77900000516661,17990,250
308729095,1,35.64737067201396,-118.8985822682219,32000,600
308729095,2,33.94199999979077,-118.40800000696112,17990,250
308729106,1,39.935439608423586,-96.78636339490822,32000,600
308729106,2,39.297999999794975,-94.71400000010141,17990,250
308729115,1,44.91196176111574,-95.57376694143619,32000,600
308729115,2,44.882000002591084,-93.22199999992876,17990,250
308729118,1,39.440254599148666,-122.43277801968384,32000,600
308729118,2,37.72099999804223,-122.22100000959017,17990,250
308729135,1,42.45131829196103,-90.10636119140958,32000,600
308729135,2,41.982000003935475,-87.90700000077908,17990,250
308729136,1,42.656427646374645,-90.00878972144585,32000,600
308729136,2,41.982000003935475,-87.90700000077908,17990,250
308729137,1,42.437700416330536,-90.11143320774664,32000,600
308729137,2,41.982000003935475,-87.90700000077908,17990,250
308729145,1,40.47720161858896,-77.33999320593705,32000,600
308729145,2,39.871999999324736,-75.24100000007792,17990,250
308729201,1,39.33915633442781,-122.5849611040781,32000,600
308729201,2,37.61900000089754,-122.37499999656609,17990,250
308729211,1,39.298338295258134,-122.89586810089094,32000,600
308729211,2,37.61900000089754,-122.37499999656609,17990,250
308729228,1,40.78799999878232,-111.97800000006211,17990,250
308729231,1,40.78799999878232,-111.97800000006211,17990,250
308729241,1,40.410627638586924,-121.73834669597613,32000,600
308729241,2,38.69499999934291,-121.59100000589288,17990,250
308729246,1,35.341952516752585,-118.53341916642799,32000,600
308729246,2,33.67599999900182,-117.86800000449523,17990,250
308730495,1,34.86010141326062,-82.90488185760262,32000,600
308730495,2,33.637000000105914,-84.42800000054888,17990,250
308730608,1,40.79870570307293,-79.74101881727785,32000,600
308730608,2,41.40899999906607,-81.85500000003549,17990,250
308730635,1,38.973234251557024,-82.45153121733836,32000,600
308730635,2,39.04899999941977,-84.66799999964826,17990,250
308730664,1,33.68916447169297,-95.15772886947735,32000,600
308730664,2,32.89700000057132,-97.03800000055594,17990,250
308730672,1,33.531348529087495,-95.07521895610768,32000,600
308730672,2,32.89700000057132,-97.03800000055594,17990,250
308730674,1,32.7249215433214,-94.95133222617358,32000,600
308730674,2,32.89700000057132,-97.03800000055594,17990,250
308730739,1,30.83885746476158,-93.54251813931631,32000,600
308730739,2,29.984000000172546,-95.34100000009067,17990,250
308730777,1,34.91670206524356,-116.03536850212492,32000,600
308730777,2,34.727093239073476,-116.50737113482452,32000,600
308730777,3,33.94199999979077,-118.40800000696112,17990,250
308730803,1,39.487165000565064,-92.50081086761838,32000,600
308730803,2,39.297999999794975,-94.71400000010141,17990,250
308730808,1,30.03303098443291,-80.44042746774574,32000,600
308730808,2,28.428999999920975,-81.30900000056187,17990,250
308730813,1,30.196943703530813,-81.14279079394345,32000,600
308730813,2,28.428999999920975,-81.30900000056187,17990,250
308730824,1,41.53879412219225,-85.49989525226636,32000,600
308730824,2,41.78600000703066,-87.75199999919283,17990,250
308730844,1,27.55040308303742,-80.60773737657871,32000,600
308730844,2,25.795000000040023,-80.28999999977475,17990,250
308730853,1,44.282959076741,-91.0335716429725,32000,600
308730853,2,44.882000002591084,-93.22199999992876,17990,250
308730855,1,44.882000002591084,-93.22199999992876,17990,250
308730864,1,41.647762336998966,-85.6718259066962,32000,600
308730864,2,41.982000003935475,-87.90700000077908,17990,250
308730879,1,41.427058957387935,-85.75449016732671,32000,600
308730879,2,41.982000003935475,-87.90700000077908,17990,250
308730905,1,34.27337372014107,-110.15290835658823,32000,600
308730905,2,33.43399999957423,-112.01200000064867,17990,250
308730906,1,34.119291863719276,-110.06470344827599,32000,600
308730906,2,33.43399999957423,-112.01200000064867,17990,250
308730977,1,47.476610201998504,-119.89496127846081,32000,600
308730977,2,47.44999999888365,-122.3120000040642,17990,250
308730981,1,37.85848295125295,-120.20380730889849,32000,600
308730981,2,37.61900000089754,-122.37499999656609,17990,250
308731073,1,33.980899054139726,-86.50235214555187,32000,600
308731073,2,33.637000000105914,-84.42800000054888,17990,250
308731077,1,33.943938302487794,-86.51039531816582,32000,600
308731077,2,33.637000000105914,-84.42800000054888,17990,250
308731078,1,33.843958218929906,-86.52725287964284,32000,600
308731078,2,33.637000000105914,-84.42800000054888,17990,250
308731100,1,42.263463892787726,-73.29307520480245,32000,600
308731100,2,42.36300000383182,-71.0059999900289,17990,250
308731118,1,39.297922141092,-78.88570012852142,32000,600
308731118,2,39.17499999967396,-76.66800000048403,17990,250
308731126,1,35.511507956159015,-83.06264242146648,32000,600
308731126,2,35.21399999937291,-80.9489999991572,17990,250
308731128,1,35.396494889684845,-83.08108399653929,32000,600
308731128,2,35.21399999937291,-80.9489999991572,17990,250
308731132,1,39.77319488530567,-85.10995842855459,32000,600
308731132,2,39.99800000020011,-82.8919999991279,17990,250
308731135,1,38.991405166491916,-79.24747790289757,32000,600
308731135,2,38.85200000056298,-77.0379999992274,17990,250
308731145,1,39.8620000003618,-104.6730000003783,17990,250
308731156,1,38.65406490078614,-106.25781919023572,32000,600
308731156,2,39.8620000003618,-104.6730000003783,17990,250
308731173,1,32.60839443803169,-99.105329356207,32000,600
308731173,2,32.89700000057132,-97.03800000055594,17990,250
308731179,1,42.06326971725951,-85.63121731574188,32000,600
308731179,2,42.212000000104005,-83.35300000059857,17990,250
308731183,1,41.808856474463234,-85.57176649759009,32000,600
308731183,2,42.212000000104005,-83.35300000059857,17990,250
308731200,1,40.47336701010878,-76.40271178901412,32000,600
308731200,2,40.69299999267889,-74.1690000014749,17990,250
308731228,1,30.109738745288738,-97.25171013169529,32000,600
308731228,2,29.64499999925312,-95.27900000005832,17990,250
308731232,1,38.850961442785355,-79.67281577127562,32000,600
308731232,2,38.94700000063002,-77.45999999891797,17990,250
308731236,1,30.26139133119348,-97.36424003395524,32000,600
308731236,2,29.984000000172546,-95.34100000009067,17990,250
308731243,1,39.60533687411259,-88.52269267467614,32000,600
308731243,2,39.716999999312335,-86.29500000009608,17990,250
308731246,1,40.61233396696491,-76.03199973762742,32000,600
308731246,2,40.63999999983086,-73.77900000516661,17990,250
308731248,1,41.1321534571284,-75.94217804076214,32000,600
308731248,2,40.63999999983086,-73.77900000516661,17990,250
308731274,1,34.065819916629955,-116.29436351641567,32000,600
308731274,2,33.94199999979077,-118.40800000696112,17990,250
308731300,1,34.44514525113536,-105.85724197684334,32000,600
308731300,2,34.759049134034406,-94.35765527982517,32000,600
308731300,3,34.72900000047807,-92.2249999991281,17990,250
308731307,1,31.944522168926476,-105.44913316815044,32000,600
308731307,2,28.86533534022359,-83.27002204238767,32000,600
308731307,3,28.428999999920975,-81.30900000056187,17990,250
308731308,1,29.22470766643529,-83.12015104742301,32000,600
308731308,2,28.428999999920975,-81.30900000056187,17990,250
308731318,1,26.437435655493612,-82.13725289987116,32000,600
308731318,2,25.795000000040023,-80.28999999977475,17990,250
308731322,1,42.498666841556286,-90.11502298610412,32000,600
308731322,2,42.94700000507588,-87.89699999980871,17990,250
308731337,1,44.17310622930498,-95.3436997433023,32000,600
308731337,2,44.882000002591084,-93.22199999992876,17990,250
308731339,1,32.08296051008763,-106.05601113253007,32000,600
308731339,2,30.351743872775163,-92.26491637423709,32000,600
308731339,3,29.99300000007956,-90.25800000011913,17990,250
308731366,1,33.816856081454965,-115.50307267990001,32000,600
308731366,2,34.055999999430426,-117.60100000831548,17990,250
308731371,1,41.32440333662263,-90.00603981527962,32000,600
308731371,2,41.982000003935475,-87.90700000077908,17990,250
308731385,1,44.38179157676985,-120.97543295800946,32000,600
308731385,2,45.58900000228054,-122.5969999998652,17990,250
308731397,1,40.05425290762797,-77.4672297255101,32000,600
308731397,2,39.871999999324736,-75.24100000007792,17990,250
308731451,1,37.93225739507698,-87.91312334208499,32000,600
308731451,2,38.17399999992591,-85.73599999959583,17990,250
308731453,1,46.09691079258586,-120.95059014733135,32000,600
308731453,2,47.44999999888365,-122.3120000040642,17990,250
308731457,1,46.10790632094921,-120.92761327603947,32000,600
308731457,2,47.44999999888365,-122.3120000040642,17990,250
308731480,1,36.55621663803651,-120.65076014407762,32000,600
308731480,2,37.61900000089754,-122.37499999656609,17990,250
308731504,1,39.07550119214286,-112.12456137172012,32000,600
308731504,2,40.78799999878232,-111.97800000006211,17990,250
308731548,1,28.45047971184597,-84.47514943289394,32000,600
308731548,2,27.975000000127874,-82.5330000007134,17990,250
308731549,1,35.920306462048714,-98.01899917110921,32000,600
308731549,2,36.198000000436004,-95.88800000001913,17990,250
308733173,1,36.47346689421016,-120.73657670956234,32000,600
308733173,2,37.61900000089754,-122.37499999656609,17990,250
308734526,1,33.542109351754455,-95.0801475265219,32000,600
308734526,2,32.89700000057132,-97.03800000055594,17990,250
308734595,1,27.560601372340898,-80.05343776912855,32000,600
308734595,2,25.795000000040023,-80.28999999977475,17990,250
308734601,1,40.68759045850497,-86.43181015360875,32000,600
308734601,2,41.982000003935475,-87.90700000077908,17990,250
308734615,1,38.60636184667254,-76.74871832954301,32000,600
308734615,2,39.871999999324736,-75.24100000007792,17990,250
308734618,1,34.5368098307406,-105.74825794466753,32000,600
308734618,2,33.82581084436631,-109.95320885243649,32000,600
308734618,3,33.43399999957423,-112.01200000064867,17990,250
308735485,1,31.90558757747164,-84.03748388888437,32000,600
308735485,2,33.637000000105914,-84.42800000054888,17990,250
308735486,1,37.91107924701806,-75.23904106790735,32000,600
308735486,2,40.99815294941646,-72.3637920031,32000,600
308735486,3,42.36300000383182,-71.0059999900289,17990,250
308735489,1,41.40899999906607,-81.85500000003549,17990,250
308735494,1,39.04899999941977,-84.66799999964826,17990,250
308735499,1,40.52134506407497,-83.077313047193,32000,600
308735499,2,42.212000000104005,-83.35300000059857,17990,250
308735509,1,40.63999999983086,-73.77900000516661,17990,250
308735518,1,43.42893574366405,-92.0617723590268,32000,600
308735518,2,44.882000002591084,-93.22199999992876,17990,250
308735927,1,32.86651427510444,-86.32047943578851,32000,600
308735927,2,33.637000000105914,-84.42800000054888,17990,250
308735928,1,33.230256990620916,-115.80191587710604,32000,600
308735928,2,34.76746671947824,-105.6090160411145,32000,600
308735928,3,33.87307158942038,-86.5230746444011,32000,600
308735928,4,33.637000000105914,-84.42800000054888,17990,250
308735931,1,36.06158379159935,-88.83578692570882,32000,600
308735931,2,36.12400000036142,-86.67800000082855,17990,250
308735932,1,42.35781944661719,-73.29810059703323,32000,600
308735932,2,42.36300000383182,-71.0059999900289,17990,250
308735933,1,42.2178408859698,-73.28809091029109,32000,600
308735933,2,42.36300000383182,-71.0059999900289,17990,250
308735936,1,39.375324029693715,-78.87708641135714,32000,600
308735936,2,39.17499999967396,-76.66800000048403,17990,250
308735941,1,32.77102660072539,-113.70343459250631,32000,600
308735941,2,38.694054076365454,-106.30723511443131,32000,600
308735941,3,39.8620000003618,-104.6730000003783,17990,250
308735944,1,38.69854729694182,-106.31259614044643,32000,600
308735944,2,39.8620000003618,-104.6730000003783,17990,250
308735949,1,38.604124247126975,-106.191472096983,32000,600
308735949,2,39.8620000003618,-104.6730000003783,17990,250
308735953,1,34.62618706597083,-105.26906360424434,32000,600
308735953,2,33.36722902217752,-99.06425123002566,32000,600
308735953,3,32.89700000057132,-97.03800000055594,17990,250
308735959,1,32.90668313950967,-114.9460198753971,32000,600
308735959,2,31.993208947021383,-105.43043360906148,32000,600
308735959,3,32.71471364427818,-99.1233472674462,32000,600
308735959,4,32.89700000057132,-97.03800000055594,17990,250
308735961,1,32.51679069006726,-99.08346273563137,32000,600
308735961,2,32.89700000057132,-97.03800000055594,17990,250
308735974,1,30.11436281900052,-97.25029175085274,32000,600
308735974,2,29.64499999925312,-95.27900000005832,17990,250
308735977,1,39.36936798605036,-79.61390977942307,32000,600
308735977,2,38.94700000063002,-77.45999999891797,17990,250
308735986,1,40.842900222049735,-76.01887164887836,32000,600
308735986,2,40.63999999983086,-73.77900000516661,17990,250
308736030,1,41.239067424256405,-89.90437231079233,32000,600
308736030,2,41.78600000703066,-87.75199999919283,17990,250
308736051,1,41.52035289305152,-90.09964103515085,32000,600
308736051,2,41.982000003935475,-87.90700000077908,17990,250
308736054,1,41.29577577279651,-89.98929938886818,32000,600
308736054,2,41.982000003935475,-87.90700000077908,17990,250
308736055,1,41.76114050818669,-90.16863209740882,32000,600
308736055,2,41.982000003935475,-87.90700000077908,17990,250
308736063,1,39.806436502665115,-77.47559561111763,32000,600
308736063,2,39.871999999324736,-75.24100000007792,17990,250
308736069,1,33.502054806181135,-114.55345307335517,32000,600
308736069,2,33.493255457072195,-114.11958067517722,32000,600
308736069,3,33.43399999957423,-112.01200000064867,17990,250
308736085,1,45.81802109760879,-122.0117735852877,32000,600
308736085,2,47.44999999888365,-122.3120000040642,17990,250
308736091,1,45.84453025456439,-121.79125541658107,32000,600
308736091,2,47.44999999888365,-122.3120000040642,17990,250
308736102,1,36.10116162634519,-121.31244859180273,32000,600
308736102,2,37.61900000089754,-122.37499999656609,17990,250
308736117,1,35.92793651495593,-120.70009485240487,32000,600
308736117,2,37.36299999862973,-121.92900000470712,17990,250
308736127,1,39.18631265490479,-112.78080675426162,32000,600
308736127,2,40.78799999878232,-111.97800000006211,17990,250
308736983,1,40.68286513904756,-86.43920480599502,32000,600
308736983,2,41.982000003935475,-87.90700000077908,17990,250
308736989,1,40.29506466724184,-77.41322021875027,32000,600
308736989,2,39.871999999324736,-75.24100000007792,17990,250
308736993,1,29.56970573168879,-83.4225236196637,32000,600
308736993,2,27.975000000127874,-82.5330000007134,17990,250
308737358,1,34.932412061911315,-85.86122140516278,32000,600
308737358,2,33.637000000105914,-84.42800000054888,17990,250
308737361,1,34.77115570679336,-86.04824258483734,32000,600
308737361,2,33.637000000105914,-84.42800000054888,17990,250
308737364,1,34.68178414242583,-86.13328891937778,32000,600
308737364,2,33.637000000105914,-84.42800000054888,17990,250
308737392,1,42.871284564058186,-73.19775294776633,32000,600
308737392,2,42.36300000383182,-71.0059999900289,17990,250
308737394,1,42.80476739771251,-73.22350688682423,32000,600
308737394,2,42.36300000383182,-71.0059999900289,17990,250
308737401,1,36.36329738413006,-82.57036170662985,32000,600
308737401,2,35.21399999937291,-80.9489999991572,17990,250
308737405,1,39.40281870547048,-79.1425131479383,32000,600
308737405,2,38.85200000056298,-77.0379999992274,17990,250
308737413,1,40.91026063630738,-106.45056709048191,32000,600
308737413,2,39.8620000003618,-104.6730000003783,17990,250
308737419,1,40.873293652719866,-106.48687430508187,32000,600
308737419,2,39.8620000003618,-104.6730000003783,17990,250
308737430,1,34.06229526429619,-98.61795689265534,32000,600
308737430,2,32.89700000057132,-97.03800000055594,17990,250
308737431,1,34.06265184097221,-98.61758062063035,32000,600
308737431,2,32.89700000057132,-97.03800000055594,17990,250
308737437,1,43.404201345781196,-87.77531297922064,32000,600
308737437,2,42.808945531061525,-85.50097873506928,32000,600
308737437,3,42.212000000104005,-83.35300000059857,17990,250
308737446,1,43.99284340280324,-86.78012163794602,32000,600
308737446,2,41.32426569172481,-76.27032113012848,32000,600
308737446,3,40.69299999267889,-74.1690000014749,17990,250
308737449,1,41.19633459876815,-76.32884245889079,32000,600
308737449,2,40.69299999267889,-74.1690000014749,17990,250
308737487,1,39.9298494585168,-79.28836302783941,32000,600
308737487,2,38.94700000063002,-77.45999999891797,17990,250
308737494,1,31.227602207713478,-96.80502646109352,32000,600
308737494,2,29.984000000172546,-95.34100000009067,17990,250
308737499,1,42.08858319849921,-74.97297231038976,32000,600
308737499,2,40.63999999983086,-73.77900000516661,17990,250
308737500,1,43.32344814204375,-87.67075927730514,32000,600
308737500,2,41.14034572109546,-75.93896934715201,32000,600
308737500,3,40.63999999983086,-73.77900000516661,17990,250
308737502,1,42.11161495362128,-74.92178046507206,32000,600
308737502,2,40.63999999983086,-73.77900000516661,17990,250
308737541,1,35.652631513894455,-118.87055167690977,32000,600
308737541,2,33.94199999979077,-118.40800000696112,17990,250
308737565,1,40.184269498527115,-96.62786027907163,32000,600
308737565,2,39.297999999794975,-94.71400000010141,17990,250
308737566,1,40.11649219805023,-96.67770919568272,32000,600
308737566,2,39.297999999794975,-94.71400000010141,17990,250
308737567,1,29.663211704499005,-82.76750359428314,32000,600
308737567,2,28.428999999920975,-81.30900000056187,17990,250
308737574,1,43.554726346575656,-90.05397520614343,32000,600
308737574,2,42.94700000507588,-87.89699999980871,17990,250
308737578,1,45.20403918288124,-95.53322351727695,32000,600
308737578,2,44.882000002591084,-93.22199999992876,17990,250
308737590,1,39.44439473000746,-122.36739090453014,32000,600
308737590,2,37.72099999804223,-122.22100000959017,17990,250
308737599,1,37.72099999804223,-122.22100000959017,17990,250
308737610,1,42.62726153968393,-90.02519435017615,32000,600
308737610,2,41.982000003935475,-87.90700000077908,17990,250
308737615,1,42.63083206394898,-90.02323322665507,32000,600
308737615,2,41.982000003935475,-87.90700000077908,17990,250
308737620,1,42.625273191544665,-90.0262808058041,32000,600
308737620,2,41.982000003935475,-87.90700000077908,17990,250
308737656,1,40.51412829120821,-77.32145429343109,32000,600
308737656,2,39.871999999324736,-75.24100000007792,17990,250
308737658,1,40.50380233662258,-77.32676990054784,32000,600
308737658,2,39.871999999324736,-75.24100000007792,17990,250
308737678,1,35.24367597089688,-118.35962474407509,32000,600
308737678,2,35.023605230984316,-118.06575851604765,32000,600
308737678,3,33.83000000055264,-116.50699999986148,17990,250
308737696,1,34.6942095187396,-118.16537699374831,32000,600
308737696,2,34.35948280625993,-117.99580658486798,32000,600
308737696,3,32.734000000119806,-117.18999999377232,17990,250
308737701,1,39.31241346519787,-122.81499517157908,32000,600
308737701,2,37.61900000089754,-122.37499999656609,17990,250
308737706,1,39.32870151808246,-122.69566347454321,32000,600
308737706,2,37.61900000089754,-122.37499999656609,17990,250
308737735,1,42.03651551260818,-113.52217196071459,32000,600
308737735,2,40.78799999878232,-111.97800000006211,17990,250
308737884,1,34.22812460936723,-86.4221125581683,32000,600
308737884,2,33.637000000105914,-84.42800000054888,17990,250
308737891,1,34.217949072509334,-86.42636503288247,32000,600
308737891,2,33.637000000105914,-84.42800000054888,17990,250
308737908,1,42.36300000383182,-71.0059999900289,17990,250
308737911,1,42.526721965873634,-73.28929235884738,32000,600
308737911,2,42.36300000383182,-71.0059999900289,17990,250
308737912,1,44.08107256918993,-86.97366994568495,32000,600
308737912,2,42.69421957042944,-73.25754941756878,32000,600
308737912,3,42.36300000383182,-71.0059999900289,17990,250
308737915,1,43.243332254184864,-87.05111993868911,32000,600
308737915,2,42.57459197115391,-73.28259586686829,32000,600
308737915,3,42.36300000383182,-71.0059999900289,17990,250
308737917,1,41.50932946022568,-112.81984374077902,32000,600
308737917,2,42.56326237841532,-73.28435042921387,32000,600
308737917,3,42.36300000383182,-71.0059999900289,17990,250
308737939,1,35.63234199690308,-83.0327614970048,32000,600
308737939,2,35.21399999937291,-80.9489999991572,17990,250
308737942,1,35.63064019881078,-83.0332591844043,32000,600
308737942,2,35.21399999937291,-80.9489999991572,17990,250
308737947,1,39.183431893618426,-79.21535991302926,32000,600
308737947,2,38.85200000056298,-77.0379999992274,17990,250
308737948,1,39.70909229778398,-106.89919940765017,32000,600
308737948,2,39.8620000003618,-104.6730000003783,17990,250
308737954,1,39.78589164114568,-106.90670124819982,32000,600
308737954,2,39.8620000003618,-104.6730000003783,17990,250
308737963,1,38.94055080502949,-106.55367797685125,32000,600
308737963,2,39.8620000003618,-104.6730000003783,17990,250
308737965,1,33.59336292191108,-98.97101325119235,32000,600
308737965,2,32.89700000057132,-97.03800000055594,17990,250
308737972,1,36.87723031799929,-119.19297312863904,32000,600
308737972,2,38.21344292342816,-116.52837387340665,32000,600
308737972,3,33.56274263776208,-98.98612628501729,32000,600
308737972,4,32.89700000057132,-97.03800000055594,17990,250
308737976,1,33.74848255439558,-98.88122721516885,32000,600
308737976,2,32.89700000057132,-97.03800000055594,17990,250
308737978,1,32.89700000057132,-97.03800000055594,17990,250
308737985,1,42.31060898645306,-85.63896714322567,32000,600
308737985,2,42.212000000104005,-83.35300000059857,17990,250
308737994,1,40.91273039390389,-76.40743046702289,32000,600
308737994,2,40.69299999267889,-74.1690000014749,17990,250
308738001,1,41.03221326343882,-76.3825038556725,32000,600
308738001,2,40.69299999267889,-74.1690000014749,17990,250
308738003,1,39.39170952224302,-112.69828403067623,32000,600
308738003,2,40.846624916533656,-76.41631018155624,32000,600
308738003,3,40.69299999267889,-74.1690000014749,17990,250
308738005,1,40.903844034479995,-76.40882532251413,32000,600
308738005,2,40.69299999267889,-74.1690000014749,17990,250
308738009,1,40.984533158010066,-76.3938400459262,32000,600
308738009,2,40.69299999267889,-74.1690000014749,17990,250
308738030,1,39.21703043370763,-79.65268526231199,32000,600
308738030,2,38.94700000063002,-77.45999999891797,17990,250
308738033,1,39.386529699149385,-79.60836086313122,32000,600
308738033,2,38.94700000063002,-77.45999999891797,17990,250
308738034,1,39.19546464598702,-79.65668987909828,32000,600
308738034,2,38.94700000063002,-77.45999999891797,17990,250
308738037,1,39.269548414102005,-79.64141118082534,32000,600
308738037,2,38.94700000063002,-77.45999999891797,17990,250
308738043,1,37.41939470074775,-119.96671571627235,32000,600
308738043,2,38.222925082123965,-115.96216030242377,32000,600
308738043,3,30.86204999273073,-97.12456054903362,32000,600
308738043,4,29.984000000172546,-95.34100000009067,17990,250
308738045,1,30.21462556597184,-97.37166879723827,32000,600
308738045,2,29.984000000172546,-95.34100000009067,17990,250
308738062,1,41.02457006786729,-75.97886966539801,32000,600
308738062,2,40.63999999983086,-73.77900000516661,17990,250
308738064,1,40.9696748558492,-75.99380072293127,32000,600
308738064,2,40.63999999983086,-73.77900000516661,17990,250
308738066,1,41.19827142726028,-75.91455072742588,32000,600
308738066,2,40.63999999983086,-73.77900000516661,17990,250
308738067,1,41.22306155416112,-75.90315578959843,32000,600
308738067,2,40.63999999983086,-73.77900000516661,17990,250
308738069,1,40.982854171635715,-75.99044454524204,32000,600
308738069,2,40.63999999983086,-73.77900000516661,17990,250
308738071,1,41.287278049756594,-75.87091441135692,32000,600
308738071,2,40.63999999983086,-73.77900000516661,17990,250
308738077,1,41.15743954298253,-75.9320804633299,32000,600
308738077,2,40.63999999983086,-73.77900000516661,17990,250
308738079,1,41.07428402176088,-75.96315782532122,32000,600
308738079,2,40.63999999983086,-73.77900000516661,17990,250
308738120,1,35.28072107671248,-119.78380028521252,32000,600
308738120,2,33.94199999979077,-118.40800000696112,17990,250
308738152,1,35.25922453107048,-119.81402770587616,32000,600
308738152,2,33.94199999979077,-118.40800000696112,17990,250
308738158,1,35.34082756010289,-119.69261150458948,32000,600
308738158,2,33.94199999979077,-118.40800000696112,17990,250
308738171,1,39.17392825887627,-96.93158295254676,32000,600
308738171,2,39.297999999794975,-94.71400000010141,17990,250
308738177,1,39.190191053645215,-113.653138978449,32000,600
308738177,2,41.71205754597788,-90.02807526334482,32000,600
308738177,3,41.78600000703066,-87.75199999919283,17990,250
308738202,1,41.24839801010668,-114.21313404438214,32000,600
308738202,2,44.61064958000038,-95.53918109908892,32000,600
308738202,3,44.882000002591084,-93.22199999992876,17990,250
308738225,1,39.180513121957986,-113.6204828632496,32000,600
308738225,2,41.887545661092716,-90.18589144813501,32000,600
308738225,3,41.982000003935475,-87.90700000077908,17990,250
308738226,1,41.940473271900984,-90.18934166760226,32000,600
308738226,2,41.982000003935475,-87.90700000077908,17990,250
308738234,1,42.142455647657,-90.18207287205354,32000,600
308738234,2,41.982000003935475,-87.90700000077908,17990,250
308738247,1,39.19928076205154,-113.63626408827002,32000,600
308738247,2,41.88934932854637,-90.18604557879547,32000,600
308738247,3,41.982000003935475,-87.90700000077908,17990,250
308738248,1,42.18732600104771,-90.17602099255043,32000,600
308738248,2,41.982000003935475,-87.90700000077908,17990,250
308738255,1,43.921386073619026,-122.56845222860514,32000,600
308738255,2,45.58900000228054,-122.5969999998652,17990,250
308738273,1,40.20406414563257,-77.43912876632203,32000,600
308738273,2,39.871999999324736,-75.24100000007792,17990,250
308738275,1,40.1793865838183,-77.44498605913958,32000,600
308738275,2,39.871999999324736,-75.24100000007792,17990,250
308738276,1,40.13254139397614,-77.45476126068257,32000,600
308738276,2,39.871999999324736,-75.24100000007792,17990,250
308738286,1,34.925836143051924,-119.41909966743904,32000,600
308738286,2,33.88356044345228,-114.05421053177326,32000,600
308738286,3,33.43399999957423,-112.01200000064867,17990,250
308738330,1,33.89106607112453,-118.77682321833313,32000,600
308738330,2,32.734000000119806,-117.18999999377232,17990,250
308738365,1,45.80510109358341,-122.28227035620571,32000,600
308738365,2,47.44999999888365,-122.3120000040642,17990,250
308738373,1,45.80504103894122,-122.29037974422806,32000,600
308738373,2,47.44999999888365,-122.3120000040642,17990,250
308738383,1,39.47931836978631,-112.46851368889554,32000,600
308738383,2,40.78799999878232,-111.97800000006211,17990,250
308739837,1,35.51015477253495,-119.77792934224243,32000,600
308739837,2,34.20100000133354,-118.35899999306056,17990,250
308739844,1,39.76117770443105,-106.90477694458752,32000,600
308739844,2,39.8620000003618,-104.6730000003783,17990,250
308739851,1,33.64864211948178,-98.94161479540043,32000,600
